11:30 PM,14.0,12.0,88,1021,-9999.0,SW,3.5,-,N/A,,Clear
12:00 AM,14.0,12.0,88,1021,-9999.0,SW,3.5,-,N/A,,Clear
12:30 AM,14.0,12.0,88,1022,-9999.0,SW,3.5,-,N/A,,Clear
1:00 AM,14.0,12.0,88,1022,-9999.0,SW,3.5,-,N/A,,Clear
1:30 AM,14.0,12.0,88,1022,-9999.0,SW,3.5,-,N/A,,Clear
2:00 AM,14.0,12.0,88,1022,-9999.0,SW,3.5,-,N/A,,Clear
2:30 AM,14.0,12.0,88,1022,-9999.0,SW,3.5,-,N/A,,Clear
3:00 AM,14.0,12.0,88,1022,-9999.0,WSW,4.6,-,N/A,,Clear
3:30 AM,14.0,12.0,88,1022,-9999.0,WSW,4.6,-,N/A,,Clear
4:00 AM,14.0,12.0,88,1022,-9999.0,WSW,4.6,-,N/A,,Clear
4:30 AM,14.0,12.0,88,1022,-9999.0,SSW,4.6,-,N/A,,Clear
5:00 AM,14.0,12.0,88,1022,-9999.0,SSW,4.6,-,N/A,,Clear
5:30 AM,14.0,12.0,88,1022,-9999.0,SSW,4.6,-,N/A,,Clear
6:00 AM,13.0,12.0,94,1022,-9999.0,SSW,4.6,-,N/A,,Clear
6:30 AM,13.0,12.0,94,1022,-9999.0,SSW,4.6,-,N/A,,Clear
7:00 AM,13.0,12.0,94,1022,-9999.0,SSW,3.5,-,N/A,,Clear
7:30 AM,13.0,12.0,94,1022,10.0,South,3.5,-,N/A,,Partly Cloudy
8:00 AM,13.0,13.0,100,1023,10.0,South,3.5,-,N/A,,Partly Cloudy
8:30 AM,14.0,13.0,94,1023,-9999.0,SSW,3.5,-,N/A,,Clear
